"ServerName","DateRun","Risk","Count"
"Server22","1/5/2021","high","0"
"Server22","1/5/2021","critical","0"
"Server22","1/5/2021","total","0"
"Server23","1/5/2021","none","13"
"Server23","1/5/2021","low","1"
"Server23","1/5/2021","medium","4"
"Server23","1/5/2021","high","2"
"Server23","1/5/2021","critical","1"
"Server23","1/5/2021","total","21"
"Server24","1/5/2021","none","0"
"Server24","1/5/2021","low","0"
"Server24","1/5/2021","medium","0"
"Server24","1/5/2021","high","0"
"Server24","1/5/2021","critical","0"
"Server24","1/5/2021","total","0"
"Server25","1/5/2021","none","0"
"Server25","1/5/2021","low","0"
"Server25","1/5/2021","medium","0"
"Server25","1/5/2021","high","0"
"Server25","1/5/2021","critical","0"
"Server25","1/5/2021","total","0"
"Server26","1/5/2021","none","0"
"Server26","1/5/2021","low","0"
"Server26","1/5/2021","medium","0"
"Server26","1/5/2021","high","0"
"Server26","1/5/2021","critical","0"
"Server26","1/5/2021","total","0"
"Server27","1/5/2021","none","0"
"Server27","1/5/2021","low","0"
"Server27","1/5/2021","medium","0"
"Server27","1/5/2021","high","0"
"Server27","1/5/2021","critical","0"
"Server27","1/5/2021","total","0"
"Server28","1/5/2021","none","0"
"Server28","1/5/2021","low","0"
"Server28","1/5/2021","medium","0"
"Server28","1/5/2021","high","0"
"Server28","1/5/2021","critical","0"
"Server28","1/5/2021","total","0"
"Server29","1/5/2021","none","22"
"Server29","1/5/2021","low","2"
"Server29","1/5/2021","medium","7"
"Server29","1/5/2021","high","4"
"Server29","1/5/2021","critical","2"
"Server29","1/5/2021","total","37"
"Server30","1/5/2021","none","0"
"Server30","1/5/2021","low","0"
"Server30","1/5/2021","medium","0"
"Server30","1/5/2021","high","0"
"Server30","1/5/2021","critical","0"
"Server30","1/5/2021","total","0"
"Server31","1/5/2021","none","13"
"Server31","1/5/2021","low","1"
"Server31","1/5/2021","medium","4"
"Server31","1/5/2021","high","2"
"Server31","1/5/2021","critical","1"
"Server31","1/5/2021","total","21"
"Server32","1/5/2021","none","0"
"Server32","1/5/2021","low","0"
"Server32","1/5/2021","medium","0"
"Server32","1/5/2021","high","0"
"Server32","1/5/2021","critical","0"
"Server32","1/5/2021","total","0"
"Server33","1/5/2021","none","0"
"Server33","1/5/2021","low","0"
"Server33","1/5/2021","medium","0"
"Server33","1/5/2021","high","0"
"Server33","1/5/2021","critical","0"
"Server33","1/5/2021","total","0"
"Server34","1/5/2021","none","0"
"Server34","1/5/2021","low","0"
"Server34","1/5/2021","medium","0"
"Server34","1/5/2021","high","0"
"Server34","1/5/2021","critical","0"
"Server34","1/5/2021","total","0"
"Server35","1/5/2021","none","7"
"Server35","1/5/2021","low","1"
"Server35","1/5/2021","medium","2"
"Server35","1/5/2021","high","1"
"Server35","1/5/2021","critical","1"
"Server35","1/5/2021","total","12"
"Server36","1/5/2021","none","0"
"Server36","1/5/2021","low","0"
"Server36","1/5/2021","medium","0"
"Server36","1/5/2021","high","0"
"Server36","1/5/2021","critical","0"
"Server36","1/5/2021","total","0"
"Server37","1/5/2021","none","0"
"Server37","1/5/2021","low","0"
"Server37","1/5/2021","medium","0"
"Server37","1/5/2021","high","0"
"Server37","1/5/2021","critical","0"
"Server37","1/5/2021","total","0"
"Server38","1/5/2021","none","0"
"Server38","1/5/2021","low","0"
"Server38","1/5/2021","medium","0"
"Server38","1/5/2021","high","0"
"Server38","1/5/2021","critical","0"
"Server38","1/5/2021","total","0"
"Server39","1/5/2021","none","11"
"Server39","1/5/2021","low","1"
"Server39","1/5/2021","medium","4"
"Server39","1/5/2021","high","2"
"Server39","1/5/2021","critical","1"
"Server39","1/5/2021","total","19"
"Server40","1/5/2021","none","0"
"Server40","1/5/2021","low","0"
"Server40","1/5/2021","medium","0"
"Server40","1/5/2021","high","0"
"Server40","1/5/2021","critical","0"
"Server40","1/5/2021","total","0"
"Server41","1/5/2021","none","0"
"Server41","1/5/2021","low","0"
"Server41","1/5/2021","medium","0"
"Server41","1/5/2021","high","0"
"Server41","1/5/2021","critical","0"
"Server41","1/5/2021","total","0"
"Server42","1/5/2021","none","0"
"Server42","1/5/2021","low","0"
"Server42","1/5/2021","medium","0"
"Server42","1/5/2021","high","0"
"Server42","1/5/2021","critical","0"
"Server42","1/5/2021","total","0"
"Server43","1/5/2021","none","0"
"Server43","1/5/2021","low","0"
"Server43","1/5/2021","medium","0"
"Server43","1/5/2021","high","0"
"Server43","1/5/2021","critical","0"
"Server43","1/5/2021","total","0"
"Server44","1/5/2021","none","0"
"Server44","1/5/2021","low","0"
"Server44","1/5/2021","medium","0"
"Server44","1/5/2021","high","0"
"Server44","1/5/2021","critical","0"
"Server44","1/5/2021","total","0"
"Server45","1/5/2021","none","0"
"Server45","1/5/2021","low","0"
"Server45","1/5/2021","medium","0"
"Server45","1/5/2021","high","0"
"Server45","1/5/2021","critical","0"
"Server45","1/5/2021","total","0"
"Server46","1/5/2021","none","0"
"Server46","1/5/2021","low","0"
"Server46","1/5/2021","medium","0"
"Server46","1/5/2021","high","0"
"Server46","1/5/2021","critical","0"
"Server46","1/5/2021","total","0"
"Server47","1/5/2021","none","0"
"Server47","1/5/2021","low","0"
"Server47","1/5/2021","medium","0"
"Server47","1/5/2021","high","0"
"Server47","1/5/2021","critical","0"
"Server47","1/5/2021","total","0"
"Server48","1/5/2021","none","0"
"Server48","1/5/2021","low","0"
"Server48","1/5/2021","medium","0"
"Server48","1/5/2021","high","0"
"Server48","1/5/2021","critical","0"
"Server48","1/5/2021","total","0"
"Server49","1/5/2021","none","0"
"Server49","1/5/2021","low","0"
"Server49","1/5/2021","medium","0"
"Server49","1/5/2021","high","0"
"Server49","1/5/2021","critical","0"
"Server49","1/5/2021","total","0"
"Server0","1/6/2021","none","0"
"Server0","1/6/2021","low","0"
"Server0","1/6/2021","medium","0"
"Server0","1/6/2021","high","0"
"Server0","1/6/2021","critical","0"
"Server0","1/6/2021","total","0"
"Server1","1/6/2021","none","0"
"Server1","1/6/2021","low","0"
"Server1","1/6/2021","medium","0"
"Server1","1/6/2021","high","0"
"Server1","1/6/2021","critical","0"
"Server1","1/6/2021","total","0"
"Server2","1/6/2021","none","0"
"Server2","1/6/2021","low","0"
"Server2","1/6/2021","medium","0"
"Server2","1/6/2021","high","0"
"Server2","1/6/2021","critical","0"
"Server2","1/6/2021","total","0"
"Server3","1/6/2021","none","0"
"Server3","1/6/2021","low","0"
"Server3","1/6/2021","medium","0"
"Server3","1/6/2021","high","0"
"Server3","1/6/2021","critical","0"
"Server3","1/6/2021","total","0"
"Server4","1/6/2021","none","0"
"Server4","1/6/2021","low","0"
"Server4","1/6/2021","medium","0"
"Server4","1/6/2021","high","0"
"Server4","1/6/2021","critical","0"
"Server4","1/6/2021","total","0"
"Server5","1/6/2021","none","0"
"Server5","1/6/2021","low","0"
"Server5","1/6/2021","medium","0"
"Server5","1/6/2021","high","0"
"Server5","1/6/2021","critical","0"
"Server5","1/6/2021","total","0"
"Server6","1/6/2021","none","2"
"Server6","1/6/2021","low","0"
"Server6","1/6/2021","medium","1"
"Server6","1/6/2021","high","0"
"Server6","1/6/2021","critical","0"
"Server6","1/6/2021","total","3"
"Server7","1/6/2021","none","57"
"Server7","1/6/2021","low","5"
"Server7","1/6/2021","medium","19"
"Server7","1/6/2021","high","10"
"Server7","1/6/2021","critical","5"
"Server7","1/6/2021","total","95"
"Server8","1/6/2021","none","7"
"Server8","1/6/2021","low","1"
"Server8","1/6/2021","medium","2"
"Server8","1/6/2021","high","1"
"Server8","1/6/2021","critical","1"
"Server8","1/6/2021","total","11"
"Server9","1/6/2021","none","0"
"Server9","1/6/2021","low","0"
"Server9","1/6/2021","medium","0"
"Server9","1/6/2021","high","0"
"Server9","1/6/2021","critical","0"
"Server9","1/6/2021","total","0"
"Server10","1/6/2021","none","0"
"Server10","1/6/2021","low","0"
"Server10","1/6/2021","medium","0"
"Server10","1/6/2021","high","0"
"Server10","1/6/2021","critical","0"
"Server10","1/6/2021","total","0"
"Server11","1/6/2021","none","22"
"Server11","1/6/2021","low","2"
"Server11","1/6/2021","medium","7"
"Server11","1/6/2021","high","4"
"Server11","1/6/2021","critical","2"
"Server11","1/6/2021","total","36"
"Server12","1/6/2021","none","0"
"Server12","1/6/2021","low","0"
"Server12","1/6/2021","medium","0"
"Server12","1/6/2021","high","0"
"Server12","1/6/2021","critical","0"
"Server12","1/6/2021","total","0"
"Server13","1/6/2021","none","23"
"Server13","1/6/2021","low","2"
"Server13","1/6/2021","medium","8"
"Server13","1/6/2021","high","4"
"Server13","1/6/2021","critical","2"
"Server13","1/6/2021","total","38"
"Server14","1/6/2021","none","0"
"Server14","1/6/2021","low","0"
"Server14","1/6/2021","medium","0"
"Server14","1/6/2021","high","0"
"Server14","1/6/2021","critical","0"
"Server14","1/6/2021","total","0"
"Server15","1/6/2021","none","0"
"Server15","1/6/2021","low","0"
"Server15","1/6/2021","medium","0"
"Server15","1/6/2021","high","0"
"Server15","1/6/2021","critical","0"
"Server15","1/6/2021","total","0"
"Server16","1/6/2021","none","8"
"Server16","1/6/2021","low","1"
"Server16","1/6/2021","medium","3"
"Server16","1/6/2021","high","1"
"Server16","1/6/2021","critical","1"
"Server16","1/6/2021","total","13"
"Server17","1/6/2021","none","0"
"Server17","1/6/2021","low","0"
"Server17","1/6/2021","medium","0"
"Server17","1/6/2021","high","0"
"Server17","1/6/2021","critical","0"
"Server17","1/6/2021","total","0"
"Server18","1/6/2021","none","21"
"Server18","1/6/2021","low","2"
"Server18","1/6/2021","medium","7"
"Server18","1/6/2021","high","4"
"Server18","1/6/2021","critical","2"
"Server18","1/6/2021","total","35"
"Server19","1/6/2021","none","11"
"Server19","1/6/2021","low","1"
"Server19","1/6/2021","medium","4"
"Server19","1/6/2021","high","2"
"Server19","1/6/2021","critical","1"
"Server19","1/6/2021","total","18"
"Server20","1/6/2021","none","0"
"Server20","1/6/2021","low","0"
"Server20","1/6/2021","medium","0"
"Server20","1/6/2021","high","0"
"Server20","1/6/2021","critical","0"
"Server20","1/6/2021","total","0"
"Server21","1/6/2021","none","0"
"Server21","1/6/2021","low","0"
"Server21","1/6/2021","medium","0"
"Server21","1/6/2021","high","0"
"Server21","1/6/2021","critical","0"
"Server21","1/6/2021","total","0"
"Server22","1/6/2021","none","15"
"Server22","1/6/2021","low","1"
"Server22","1/6/2021","medium","5"
"Server22","1/6/2021","high","2"
"Server22","1/6/2021","critical","1"
"Server22","1/6/2021","total","25"
"Server23","1/6/2021","none","13"
"Server23","1/6/2021","low","1"
"Server23","1/6/2021","medium","4"
"Server23","1/6/2021","high","2"
"Server23","1/6/2021","critical","1"
"Server23","1/6/2021","total","21"
"Server24","1/6/2021","none","14"
"Server24","1/6/2021","low","1"
"Server24","1/6/2021","medium","5"
"Server24","1/6/2021","high","2"
"Server24","1/6/2021","critical","1"
"Server24","1/6/2021","total","23"
"Server25","1/6/2021","none","10"
"Server25","1/6/2021","low","1"
"Server25","1/6/2021","medium","3"
"Server25","1/6/2021","high","2"
"Server25","1/6/2021","critical","1"
"Server25","1/6/2021","total","16"
"Server26","1/6/2021","none","20"
"Server26","1/6/2021","low","2"
"Server26","1/6/2021","medium","7"
"Server26","1/6/2021","high","3"
"Server26","1/6/2021","critical","2"
"Server26","1/6/2021","total","34"
"Server27","1/6/2021","none","0"
"Server27","1/6/2021","low","0"
"Server27","1/6/2021","medium","0"
"Server27","1/6/2021","high","0"
"Server27","1/6/2021","critical","0"
"Server27","1/6/2021","total","0"
"Server28","1/6/2021","none","13"
"Server28","1/6/2021","low","1"
"Server28","1/6/2021","medium","4"
"Server28","1/6/2021","high","2"
"Server28","1/6/2021","critical","1"
"Server28","1/6/2021","total","21"
"Server29","1/6/2021","none","22"
"Server29","1/6/2021","low","2"
"Server29","1/6/2021","medium","7"
"Server29","1/6/2021","high","4"
"Server29","1/6/2021","critical","2"
"Server29","1/6/2021","total","37"
"Server30","1/6/2021","none","18"
"Server30","1/6/2021","low","2"
"Server30","1/6/2021","medium","6"
"Server30","1/6/2021","high","3"
"Server30","1/6/2021","critical","2"
"Server30","1/6/2021","total","30"
"Server31","1/6/2021","none","13"
"Server31","1/6/2021","low","1"
"Server31","1/6/2021","medium","4"
"Server31","1/6/2021","high","2"
"Server31","1/6/2021","critical","1"
"Server31","1/6/2021","total","21"
"Server32","1/6/2021","none","0"
"Server32","1/6/2021","low","0"
"Server32","1/6/2021","medium","0"
"Server32","1/6/2021","high","0"
"Server32","1/6/2021","critical","0"
"Server32","1/6/2021","total","0"
"Server33","1/6/2021","none","0"
"Server33","1/6/2021","low","0"
"Server33","1/6/2021","medium","0"
"Server33","1/6/2021","high","0"
"Server33","1/6/2021","critical","0"
"Server33","1/6/2021","total","0"
"Server34","1/6/2021","none","0"
"Server34","1/6/2021","low","0"
"Server34","1/6/2021","medium","0"
"Server34","1/6/2021","high","0"
"Server34","1/6/2021","critical","0"
"Server34","1/6/2021","total","0"
"Server35","1/6/2021","none","0"
"Server35","1/6/2021","low","0"
"Server35","1/6/2021","medium","0"
"Server35","1/6/2021","high","0"
"Server35","1/6/2021","critical","0"
"Server35","1/6/2021","total","0"
"Server36","1/6/2021","none","0"
"Server36","1/6/2021","low","0"
"Server36","1/6/2021","medium","0"
"Server36","1/6/2021","high","0"
"Server36","1/6/2021","critical","0"
"Server36","1/6/2021","total","0"
"Server37","1/6/2021","none","0"
"Server37","1/6/2021","low","0"
"Server37","1/6/2021","medium","0"
"Server37","1/6/2021","high","0"
"Server37","1/6/2021","critical","0"
"Server37","1/6/2021","total","0"
"Server38","1/6/2021","none","0"
"Server38","1/6/2021","low","0"
"Server38","1/6/2021","medium","0"
"Server38","1/6/2021","high","0"
"Server38","1/6/2021","critical","0"
"Server38","1/6/2021","total","0"
"Server39","1/6/2021","none","5"
"Server39","1/6/2021","low","0"
"Server39","1/6/2021","medium","2"
"Server39","1/6/2021","high","1"
"Server39","1/6/2021","critical","0"
"Server39","1/6/2021","total","8"
"Server40","1/6/2021","none","0"
"Server40","1/6/2021","low","0"
"Server40","1/6/2021","medium","0"
"Server40","1/6/2021","high","0"
"Server40","1/6/2021","critical","0"
"Server40","1/6/2021","total","0"
"Server41","1/6/2021","none","16"
"Server41","1/6/2021","low","1"
"Server41","1/6/2021","medium","5"
"Server41","1/6/2021","high","3"
"Server41","1/6/2021","critical","1"
"Server41","1/6/2021","total","26"
"Server42","1/6/2021","none","13"
"Server42","1/6/2021","low","1"
"Server42","1/6/2021","medium","4"
"Server42","1/6/2021","high","2"
"Server42","1/6/2021","critical","1"
"Server42","1/6/2021","total","22"
"Server43","1/6/2021","none","0"
"Server43","1/6/2021","low","0"
"Server43","1/6/2021","medium","0"
"Server43","1/6/2021","high","0"
"Server43","1/6/2021","critical","0"
"Server43","1/6/2021","total","0"
"Server44","1/6/2021","none","0"
"Server44","1/6/2021","low","0"
"Server44","1/6/2021","medium","0"
"Server44","1/6/2021","high","0"
"Server44","1/6/2021","critical","0"
"Server44","1/6/2021","total","0"
"Server45","1/6/2021","none","0"
"Server45","1/6/2021","low","0"
"Server45","1/6/2021","medium","0"
"Server45","1/6/2021","high","0"
"Server45","1/6/2021","critical","0"
"Server45","1/6/2021","total","0"
"Server46","1/6/2021","none","0"
"Server46","1/6/2021","low","0"
"Server46","1/6/2021","medium","0"
"Server46","1/6/2021","high","0"
"Server46","1/6/2021","critical","0"
"Server46","1/6/2021","total","0"
"Server47","1/6/2021","none","0"
"Server47","1/6/2021","low","0"
"Server47","1/6/2021","medium","0"
"Server47","1/6/2021","high","0"
"Server47","1/6/2021","critical","0"
"Server47","1/6/2021","total","0"
"Server48","1/6/2021","none","0"
"Server48","1/6/2021","low","0"
"Server48","1/6/2021","medium","0"
"Server48","1/6/2021","high","0"
"Server48","1/6/2021","critical","0"
"Server48","1/6/2021","total","0"
"Server49","1/6/2021","none","0"
"Server49","1/6/2021","low","0"
"Server49","1/6/2021","medium","0"
"Server49","1/6/2021","high","0"
"Server49","1/6/2021","critical","0"
"Server49","1/6/2021","total","0"
"Server0","1/7/2021","none","0"
"Server0","1/7/2021","low","0"
"Server0","1/7/2021","medium","0"
"Server0","1/7/2021","high","0"
"Server0","1/7/2021","critical","0"
"Server0","1/7/2021","total","0"
"Server1","1/7/2021","none","0"
"Server1","1/7/2021","low","0"
"Server1","1/7/2021","medium","0"
"Server1","1/7/2021","high","0"
"Server1","1/7/2021","critical","0"
"Server1","1/7/2021","total","0"
"Server2","1/7/2021","none","0"
"Server2","1/7/2021","low","0"
"Server2","1/7/2021","medium","0"
"Server2","1/7/2021","high","0"
"Server2","1/7/2021","critical","0"
"Server2","1/7/2021","total","0"
"Server3","1/7/2021","none","0"
"Server3","1/7/2021","low","0"
"Server3","1/7/2021","medium","0"
"Server3","1/7/2021","high","0"
"Server3","1/7/2021","critical","0"
"Server3","1/7/2021","total","0"
"Server4","1/7/2021","none","0"
"Server4","1/7/2021","low","0"
"Server4","1/7/2021","medium","0"
"Server4","1/7/2021","high","0"
"Server4","1/7/2021","critical","0"
"Server4","1/7/2021","total","0"
"Server5","1/7/2021","none","0"
"Server5","1/7/2021","low","0"
"Server5","1/7/2021","medium","0"
"Server5","1/7/2021","high","0"
"Server5","1/7/2021","critical","0"
"Server5","1/7/2021","total","0"
"Server6","1/7/2021","none","0"
"Server6","1/7/2021","low","0"
"Server6","1/7/2021","medium","0"
"Server6","1/7/2021","high","0"
"Server6","1/7/2021","critical","0"
"Server6","1/7/2021","total","0"
"Server7","1/7/2021","none","58"
"Server7","1/7/2021","low","5"
"Server7","1/7/2021","medium","19"
"Server7","1/7/2021","high","10"
"Server7","1/7/2021","critical","5"
"Server7","1/7/2021","total","96"
"Server8","1/7/2021","none","0"
"Server8","1/7/2021","low","0"
"Server8","1/7/2021","medium","0"
"Server8","1/7/2021","high","0"
"Server8","1/7/2021","critical","0"
"Server8","1/7/2021","total","0"
"Server9","1/7/2021","none","0"
"Server9","1/7/2021","low","0"
"Server9","1/7/2021","medium","0"
"Server9","1/7/2021","high","0"
"Server9","1/7/2021","critical","0"
"Server9","1/7/2021","total","0"
"Server10","1/7/2021","none","0"
"Server10","1/7/2021","low","0"
"Server10","1/7/2021","medium","0"
"Server10","1/7/2021","high","0"
"Server10","1/7/2021","critical","0"
"Server10","1/7/2021","total","0"
"Server11","1/7/2021","none","22"
"Server11","1/7/2021","low","2"
"Server11","1/7/2021","medium","7"
"Server11","1/7/2021","high","4"
"Server11","1/7/2021","critical","2"
"Server11","1/7/2021","total","37"
"Server12","1/7/2021","none","0"
"Server12","1/7/2021","low","0"
"Server12","1/7/2021","medium","0"
"Server12","1/7/2021","high","0"
"Server12","1/7/2021","critical","0"
"Server12","1/7/2021","total","0"
"Server13","1/7/2021","none","23"
"Server13","1/7/2021","low","2"
"Server13","1/7/2021","medium","8"
"Server13","1/7/2021","high","4"
"Server13","1/7/2021","critical","2"
"Server13","1/7/2021","total","39"
"Server14","1/7/2021","none","0"
"Server14","1/7/2021","low","0"
"Server14","1/7/2021","medium","0"
"Server14","1/7/2021","high","0"
"Server14","1/7/2021","critical","0"
"Server14","1/7/2021","total","0"
"Server15","1/7/2021","none","0"
"Server15","1/7/2021","low","0"
"Server15","1/7/2021","medium","0"
"Server15","1/7/2021","high","0"
"Server15","1/7/2021","critical","0"
"Server15","1/7/2021","total","0"
"Server16","1/7/2021","none","8"
"Server16","1/7/2021","low","1"
"Server16","1/7/2021","medium","3"
"Server16","1/7/2021","high","1"
"Server16","1/7/2021","critical","1"
"Server16","1/7/2021","total","14"
"Server17","1/7/2021","none","0"
"Server17","1/7/2021","low","0"
"Server17","1/7/2021","medium","0"
"Server17","1/7/2021","high","0"
"Server17","1/7/2021","critical","0"
"Server17","1/7/2021","total","0"
"Server18","1/7/2021","none","22"
"Server18","1/7/2021","low","2"
"Server18","1/7/2021","medium","7"
"Server18","1/7/2021","high","4"
"Server18","1/7/2021","critical","2"
"Server18","1/7/2021","total","36"
"Server19","1/7/2021","none","9"
"Server19","1/7/2021","low","1"
"Server19","1/7/2021","medium","3"
"Server19","1/7/2021","high","2"
"Server19","1/7/2021","critical","1"
"Server19","1/7/2021","total","15"
"Server20","1/7/2021","none","0"
"Server20","1/7/2021","low","0"
"Server20","1/7/2021","medium","0"
"Server20","1/7/2021","high","0"
"Server20","1/7/2021","critical","0"
"Server20","1/7/2021","total","0"
"Server21","1/7/2021","none","0"
"Server21","1/7/2021","low","0"
"Server21","1/7/2021","medium","0"
"Server21","1/7/2021","high","0"
"Server21","1/7/2021","critical","0"
"Server21","1/7/2021","total","0"
"Server22","1/7/2021","none","7"
"Server22","1/7/2021","low","1"
"Server22","1/7/2021","medium","2"
"Server22","1/7/2021","high","1"
"Server22","1/7/2021","critical","1"
"Server22","1/7/2021","total","12"
"Server23","1/7/2021","none","8"
"Server23","1/7/2021","low","1"
"Server23","1/7/2021","medium","3"
"Server23","1/7/2021","high","1"
"Server23","1/7/2021","critical","1"
"Server23","1/7/2021","total","13"
"Server24","1/7/2021","none","5"
"Server24","1/7/2021","low","0"
"Server24","1/7/2021","medium","2"
"Server24","1/7/2021","high","1"
"Server24","1/7/2021","critical","0"
"Server24","1/7/2021","total","9"
"Server25","1/7/2021","none","10"
"Server25","1/7/2021","low","1"
"Server25","1/7/2021","medium","3"
"Server25","1/7/2021","high","2"
"Server25","1/7/2021","critical","1"
"Server25","1/7/2021","total","17"
"Server26","1/7/2021","none","20"
"Server26","1/7/2021","low","2"
"Server26","1/7/2021","medium","7"
"Server26","1/7/2021","high","3"
"Server26","1/7/2021","critical","2"
"Server26","1/7/2021","total","34"
"Server27","1/7/2021","none","0"
"Server27","1/7/2021","low","0"
"Server27","1/7/2021","medium","0"
"Server27","1/7/2021","high","0"
"Server27","1/7/2021","critical","0"
"Server27","1/7/2021","total","0"
"Server28","1/7/2021","none","11"
"Server28","1/7/2021","low","1"
"Server28","1/7/2021","medium","4"
"Server28","1/7/2021","high","2"
"Server28","1/7/2021","critical","1"
"Server28","1/7/2021","total","19"
"Server29","1/7/2021","none","22"
"Server29","1/7/2021","low","2"
"Server29","1/7/2021","medium","7"
"Server29","1/7/2021","high","4"
"Server29","1/7/2021","critical","2"
"Server29","1/7/2021","total","37"
"Server30","1/7/2021","none","13"
"Server30","1/7/2021","low","1"
"Server30","1/7/2021","medium","4"
"Server30","1/7/2021","high","2"
"Server30","1/7/2021","critical","1"
"Server30","1/7/2021","total","22"
"Server31","1/7/2021","none","10"
"Server31","1/7/2021","low","1"
"Server31","1/7/2021","medium","3"
"Server31","1/7/2021","high","2"
"Server31","1/7/2021","critical","1"
"Server31","1/7/2021","total","17"
"Server32","1/7/2021","none","0"
"Server32","1/7/2021","low","0"
"Server32","1/7/2021","medium","0"
"Server32","1/7/2021","high","0"
"Server32","1/7/2021","critical","0"
"Server32","1/7/2021","total","0"
"Server33","1/7/2021","none","0"
"Server33","1/7/2021","low","0"
"Server33","1/7/2021","medium","0"
"Server33","1/7/2021","high","0"
"Server33","1/7/2021","critical","0"
"Server33","1/7/2021","total","0"
"Server34","1/7/2021","none","0"
"Server34","1/7/2021","low","0"
"Server34","1/7/2021","medium","0"
"Server34","1/7/2021","high","0"
"Server34","1/7/2021","critical","0"
"Server34","1/7/2021","total","0"
"Server35","1/7/2021","none","0"
"Server35","1/7/2021","low","0"
"Server35","1/7/2021","medium","0"
"Server35","1/7/2021","high","0"
"Server35","1/7/2021","critical","0"
"Server35","1/7/2021","total","0"
"Server36","1/7/2021","none","0"
"Server36","1/7/2021","low","0"
"Server36","1/7/2021","medium","0"
"Server36","1/7/2021","high","0"
"Server36","1/7/2021","critical","0"
"Server36","1/7/2021","total","0"
"Server37","1/7/2021","none","0"
"Server37","1/7/2021","low","0"
"Server37","1/7/2021","medium","0"
"Server37","1/7/2021","high","0"
"Server37","1/7/2021","critical","0"
"Server37","1/7/2021","total","0"
"Server38","1/7/2021","none","0"
"Server38","1/7/2021","low","0"
"Server38","1/7/2021","medium","0"
"Server38","1/7/2021","high","0"
"Server38","1/7/2021","critical","0"
"Server38","1/7/2021","total","0"
"Server39","1/7/2021","none","0"
"Server39","1/7/2021","low","0"
"Server39","1/7/2021","medium","0"
"Server39","1/7/2021","high","0"
"Server39","1/7/2021","critical","0"
"Server39","1/7/2021","total","0"
"Server40","1/7/2021","none","0"
"Server40","1/7/2021","low","0"
"Server40","1/7/2021","medium","0"
"Server40","1/7/2021","high","0"
"Server40","1/7/2021","critical","0"
"Server40","1/7/2021","total","0"
"Server41","1/7/2021","none","16"
"Server41","1/7/2021","low","1"
"Server41","1/7/2021","medium","5"
"Server41","1/7/2021","high","3"
"Server41","1/7/2021","critical","1"
"Server41","1/7/2021","total","26"
"Server42","1/7/2021","none","1"
"Server42","1/7/2021","low","0"
"Server42","1/7/2021","medium","0"
"Server42","1/7/2021","high","0"
"Server42","1/7/2021","critical","0"
"Server42","1/7/2021","total","2"
"Server43","1/7/2021","none","0"
"Server43","1/7/2021","low","0"
"Server43","1/7/2021","medium","0"
"Server43","1/7/2021","high","0"
"Server43","1/7/2021","critical","0"
"Server43","1/7/2021","total","0"
"Server44","1/7/2021","none","0"
"Server44","1/7/2021","low","0"
"Server44","1/7/2021","medium","0"
"Server44","1/7/2021","high","0"
"Server44","1/7/2021","critical","0"
"Server44","1/7/2021","total","0"
"Server45","1/7/2021","none","0"
"Server45","1/7/2021","low","0"
"Server45","1/7/2021","medium","0"
"Server45","1/7/2021","high","0"
"Server45","1/7/2021","critical","0"
"Server45","1/7/2021","total","0"
"Server46","1/7/2021","none","0"
"Server46","1/7/2021","low","0"
"Server46","1/7/2021","medium","0"
"Server46","1/7/2021","high","0"
"Server46","1/7/2021","critical","0"
"Server46","1/7/2021","total","0"
"Server47","1/7/2021","none","0"
"Server47","1/7/2021","low","0"
"Server47","1/7/2021","medium","0"
"Server47","1/7/2021","high","0"
"Server47","1/7/2021","critical","0"
"Server47","1/7/2021","total","0"
"Server48","1/7/2021","none","0"
"Server48","1/7/2021","low","0"
"Server48","1/7/2021","medium","0"
"Server48","1/7/2021","high","0"
"Server48","1/7/2021","critical","0"
"Server48","1/7/2021","total","0"
"Server49","1/7/2021","none","0"
"Server49","1/7/2021","low","0"
"Server49","1/7/2021","medium","0"
"Server49","1/7/2021","high","0"
"Server49","1/7/2021","critical","0"
"Server49","1/7/2021","total","0"
"Server0","1/8/2021","none","0"
"Server0","1/8/2021","low","0"
"Server0","1/8/2021","medium","0"
"Server0","1/8/2021","high","0"
"Server0","1/8/2021","critical","0"
"Server0","1/8/2021","total","0"
"Server1","1/8/2021","none","0"
"Server1","1/8/2021","low","0"
"Server1","1/8/2021","medium","0"
"Server1","1/8/2021","high","0"
"Server1","1/8/2021","critical","0"
"Server1","1/8/2021","total","0"
"Server2","1/8/2021","none","0"
"Server2","1/8/2021","low","0"
"Server2","1/8/2021","medium","0"
"Server2","1/8/2021","high","0"
"Server2","1/8/2021","critical","0"
"Server2","1/8/2021","total","0"
"Server3","1/8/2021","none","0"
"Server3","1/8/2021","low","0"
"Server3","1/8/2021","medium","0"
"Server3","1/8/2021","high","0"
"Server3","1/8/2021","critical","0"
"Server3","1/8/2021","total","0"
"Server4","1/8/2021","none","0"
"Server4","1/8/2021","low","0"
"Server4","1/8/2021","medium","0"
"Server4","1/8/2021","high","0"
"Server4","1/8/2021","critical","0"
"Server4","1/8/2021","total","0"
"Server5","1/8/2021","none","0"
"Server5","1/8/2021","low","0"
"Server5","1/8/2021","medium","0"
"Server5","1/8/2021","high","0"
"Server5","1/8/2021","critical","0"
"Server5","1/8/2021","total","0"
"Server6","1/8/2021","none","0"
"Server6","1/8/2021","low","0"
"Server6","1/8/2021","medium","0"
"Server6","1/8/2021","high","0"
"Server6","1/8/2021","critical","0"
